strategy,signal_time,entry_time,exit_time,entry_price,exit_price,sl,target,shares,pnl,exit_reason,symbol
VOLATILITY_BREAKOUT,2026-02-11 08:00:00+05:30,2026-02-11 12:00:00+05:30,2026-02-24 12:00:00+05:30,169.38,181.84199999999998,163.149,181.84199999999998,590,7352.579999999994,TARGET,BANDHANBNK
VOLATILITY_BREAKOUT,2026-02-11 08:00:00+05:30,2026-02-11 12:00:00+05:30,2026-03-04 08:00:00+05:30,7562.5,7497.5,7315.6,8056.3,13,-845.0,CLOSE_BELOW_EMA_FAST,APOLLOHOSP
VOLATILITY_BREAKOUT,2026-02-11 08:00:00+05:30,2026-02-11 12:00:00+05:30,2026-02-11 12:00:00+05:30,214.1,205.077,205.077,232.146,467,-4213.740999999998,SL,ASHOKLEY
VOLATILITY_BREAKOUT,2026-02-11 12:00:00+05:30,2026-02-12 08:00:00+05:30,2026-02-24 12:00:00+05:30,1676.0,1854.72,1586.6399999999999,1854.72,59,10544.480000000001,TARGET,BHARATFORG
VOLATILITY_BREAKOUT,2026-02-12 08:00:00+05:30,2026-02-12 12:00:00+05:30,2026-02-16 12:00:00+05:30,2294.6,2223.21,2223.21,2437.38,43,-3069.7699999999945,SL,APLAPOLLO
VOLATILITY_BREAKOUT,2026-02-12 08:00:00+05:30,2026-02-12 12:00:00+05:30,2026-02-27 12:00:00+05:30,1785.5,1822.0,1719.55,1917.4,56,2044.0,CLOSE_BELOW_EMA_FAST,MFSL
VOLATILITY_BREAKOUT,2026-02-12 12:00:00+05:30,2026-02-13 08:00:00+05:30,2026-02-17 08:00:00+05:30,1425.3,1402.1,1389.75,1496.4,70,-1624.0000000000032,CLOSE_BELOW_EMA_FAST,ICICIBANK
VOLATILITY_BREAKOUT,2026-02-16 12:00:00+05:30,2026-02-17 08:00:00+05:30,2026-03-04 08:00:00+05:30,1639.8,1645.8,1582.57,1754.26,60,360.0,CLOSE_BELOW_EMA_FAST,ASTRAL
VOLATILITY_BREAKOUT,2026-02-16 12:00:00+05:30,2026-02-17 08:00:00+05:30,2026-02-24 08:00:00+05:30,273.0,261.79,259.21500000000003,300.57,366,-4102.859999999992,CLOSE_BELOW_EMA_FAST,CROMPTON
VOLATILITY_BREAKOUT,2026-02-17 08:00:00+05:30,2026-02-17 12:00:00+05:30,2026-02-19 08:00:00+05:30,319.95,339.09999999999997,310.375,339.09999999999997,312,5974.799999999993,TARGET,RBLBANK
VOLATILITY_BREAKOUT,2026-02-17 12:00:00+05:30,2026-02-18 08:00:00+05:30,2026-02-19 12:00:00+05:30,1019.0,973.07,973.07,1110.86,98,-4501.139999999995,SL,ADANIGREEN
VOLATILITY_BREAKOUT,2026-02-18 08:00:00+05:30,2026-02-18 12:00:00+05:30,2026-02-27 08:00:00+05:30,791.85,790.15,773.995,827.5600000000001,126,-214.20000000000573,CLOSE_BELOW_EMA_FAST,MARICO
VOLATILITY_BREAKOUT,2026-02-18 08:00:00+05:30,2026-02-18 12:00:00+05:30,2026-03-04 08:00:00+05:30,4767.0,4650.6,4573.76,5153.48,20,-2327.9999999999927,CLOSE_BELOW_EMA_FAST,CUMMINSIND
VOLATILITY_BREAKOUT,2026-02-18 12:00:00+05:30,2026-02-19 08:00:00+05:30,2026-02-19 12:00:00+05:30,9991.0,9755.55,9755.55,10461.9,10,-2354.5000000000073,SL,BAJAJ-AUTO
VOLATILITY_BREAKOUT,2026-02-23 08:00:00+05:30,2026-02-23 12:00:00+05:30,2026-02-25 08:00:00+05:30,7955.5,8339.9,7763.3,8339.9,12,4612.799999999996,TARGET,POLYCAB
