equity
999533.7997500002
1007043.3997500002
1010139.3997500002
1008764.2397500002
1005652.9847500002
1011195.0497500001
1006795.6547500001
1006061.7947500001
1001613.4472500001
997165.09975
995849.34975
994281.79975
992733.14975
990997.19975
996613.19975
993501.94475
991638.94475
997063.06475
991778.8085
988348.976
992225.7755
988962.0605
984966.248
990108.098
991575.998
990869.148
996428.7405000001
994738.7205
991043.9580000001
996645.8580000001
995326.3580000001
994656.3580000001
992732.7880000002
989422.8130000002
987232.3630000002
992559.0130000003
990580.3675000003
994229.0125000003
991999.5325000003
989610.9475000004
986300.9725000004
989789.3275000004
988531.3275000004
995762.7300000003
994401.9300000003
1000436.7000000003
1009675.6500000003
1008395.6500000003
1006035.8050000003
1003880.8510000003
1000925.4760000003
998340.3260000002
995267.7140000003
994578.4140000002
1000144.4640000003
998399.4640000003
995997.2740000002
992019.6340000002
989033.0402500002
993202.6952500002
992574.8952500002
988646.1927500002
992321.1927500002
998353.7277500002
1003232.7447500002
1009074.3447500002
1008370.3447500002
1005137.8747500002
1001905.4047500002
1001078.6047500002
996587.4705000002
994213.1400000001
993697.1400000001
990624.5280000002
996586.8030000002
993933.0390000002
998631.5790000003
1003636.7040000003
1000955.7540000003
1004086.7540000003
1006389.2540000003
1002900.9665000003
1001939.6165000004
999450.3165000003
997521.0765000003
994867.8540000003
999566.3940000003
997192.0635000003
996119.0635000003
1002081.3385000003
999169.2085000003
998815.8085000003
997208.1085000003
993764.3110000003
989006.2810000003
995063.5810000004
992721.4060000003
990191.7422500002
989286.4922500002
988339.6922500002
989326.6922500002
996156.4622500002
994142.7022500002
992857.9822500002
990235.5822500002
986156.0397500002
985311.2397500002
990249.0597500001
988566.4597500002
987426.4597500002
983943.3922500001
982374.6922500002
981374.6922500002
978111.6522500002
976410.6522500002
976047.7022500002
973190.1022500002
971287.5022500003
969033.5022500003
966273.4647500003
963580.0647500003
961084.3377500003
958890.4377500003
957984.9877500003
954936.0202500003
954133.2202500002
951317.9752500003
950607.9752500003
948754.0315000003
953469.7990000002
954494.0490000002
961856.1840000002
958178.6152500003
956819.0152500003
956365.2652500003
953869.5382500003
951925.5382500003
949813.5382500003
957382.4827500003
963536.9827500003
974113.4752500004
980267.9752500004
979092.9752500004
977455.1252500004
977798.9552500003
975584.9552500003
972929.5052500004
972971.9052500004
971065.8752500004
968199.6752500004
973431.0002500004
967541.0002500004
972702.0502500004
980284.3477500004
980248.5477500004
986460.3027500004
983293.1127500004
981444.3575000004
978634.5050000004
984846.2600000004
983868.8100000004
982979.8100000004
980461.0437500004
977689.8987500004
980188.8987500004
977008.0550000004
974018.8550000004
979397.7350000005
980192.7350000005
982190.7350000005
989723.7350000005
995651.1350000005
1003184.1350000005
1001712.6650000005
1001356.2650000005
1001635.2650000005
1006642.9550000004
1010801.4050000004
1011848.6050000003
1011889.3450000003
1016989.6450000004
1022415.3400000003
1025580.6400000004
1022287.2100000003
1021963.4600000003
1023876.2400000003
1023761.8400000003
1025265.8400000003
1022587.0080000004
1019653.9350000004
1015699.5600000004
1019305.2600000004
1015350.8850000004
1020946.9170000004
1025035.3680000004
1022474.1480000004
1026079.8480000003
1024656.0880000003
1030612.8580000004
1028127.2580000004
1033738.9080000004
1031840.4705000004
1030900.4705000004
1030009.8705000004
1029124.8705000004
1026861.5167500004
1025165.6542500004
1021519.5292500004
1024656.7942500004
1027794.0592500004
1027768.2592500004
1024122.1342500004
1027768.6342500004
1026326.8342500003
1024063.4805000003
1021475.0842500003
1026209.0617500003
1027667.0617500003
1024996.3567500004
1022638.8367500004
1021658.4367500003
1022461.4367500003
1021356.2367500004
1026969.1572500004
1026157.8572500004
1023630.4772500003
1021541.5022500004
1019385.7622500004
1018404.7622500004
1021958.2322500004
1025533.2722500004
1029108.3122500004
1034744.3507500004
1040066.5907500004
1043543.4707500004
1040637.4907500005
1037281.4657500004
1034626.3645000005
1032650.6845000004
1034113.8845000004
1032656.8845000004
1039129.9995000004
1044324.3195000003
1044039.3195000003
1054222.0155000004
1053542.0155000004
1051566.1855000004
1056378.4855000004
1056103.9855000004
1057475.4855000004
1054599.5355000005
1052692.3355000005
1058360.7305000005
1060344.6305000004
1058275.3055000005
1057746.1055000005
1053748.9955000004
1052511.3955000003
1053970.5955000003
1053282.5955000003
1054369.3955000003
1053537.1955000004
1053133.9955000004
1050700.6205000004
1049710.6205000004
1049196.1205000004
1049396.3205000004
1046754.3630000004
1050270.5730000003
1051335.5730000003
1052622.5730000003
1058003.5380000004
1063539.1980000003
1069074.8580000002
1072396.0980000002
1076596.7280000001
1082620.8855
1080446.3010000002
1078048.5210000002
1076758.5210000002
1073777.6310000003
1071379.8510000003
1068964.2960000003
1069499.7960000003
1070253.7960000003
1069387.3960000004
1066762.8385000005
1064298.9010000005
1063185.7010000006
1061920.9010000005
1061809.9010000005
1059489.5610000005
1064202.4230000004
1068675.7230000005
1066211.7855000005
1063452.2385000004
1062916.7385000004
1064021.3485000005
1068594.5485000005
1069389.5485000005
1074972.3235000004
1075100.3235000004
1073372.6985000004
1072346.6985000004
1070484.6985000004
1068742.3585000003
1065982.8115000003
1066038.4115000004
1061320.4615000004
1061222.2115000004
1067428.6115000003
1066116.1115000003
1064981.9115000004
1065079.1115000003
1062696.0802500003
1068392.2432500003
1067522.2432500003
1078179.8407500002
1075796.8095000002
1074941.4095000003
1073909.6095000003
1075982.9395000003
1079143.1395000003
1078752.5395000002
1089410.137
1087489.137
1086394.7370000002
1089805.5270000002
1089007.2770000002
1086626.9120000002
1083993.6320000002
1085494.4320000003
1083005.3620000002
1086876.7570000002
1085700.1570000001
1090578.3820000002
1086750.3820000002
1085321.1820000003
1082655.3370000003
1087229.4670000004
1085135.6670000004
1082720.2470000004
1081702.7470000004
1085842.6615000004
1083116.2840000005
1087256.1985000004
1091717.7985000005
1089468.6985000004
1093835.9935000003
1098297.5935000004
1097533.0935000004
1097288.6935000005
1094754.3835000005
1093344.3835000005
1090318.2835000004
1091249.7835000004
1088223.6835000003
1087896.2335000003
1085826.7960000003
1092649.0210000004
1090579.5835000004
1095729.8335000004
1100303.9635000005
1105182.1885000006
1102548.9085000006
1102734.5085000007
1100823.5085000007
1101231.5085000007
1100108.3085000007
1103979.7035000008
1098164.8410000007
1102193.8410000007
1102193.8410000007
1100010.8910000008
1097736.3840000008
1097521.6840000008
1095674.4940000009
1098762.409000001
1098823.159000001
1100196.8590000009
1103090.659000001
1100939.291500001
1098278.366500001
1095562.226500001
1099074.536500001
1104150.0115000012
1100094.881500001
1100413.381500001
1100530.831500001
1101526.831500001
1101072.581500001
1098356.4415000011
1097463.9415000011
1093408.811500001
1091250.319000001
1088743.444000001
1086928.459000001
1086382.459000001
1084297.3390000009
1081310.6665000007
1080946.8665000007
1079189.8665000007
1077446.9977500008
1075798.7977500008
1073137.3065000009
1072211.2065000008
1070607.7365000008
1073878.366500001
1076834.956500001
1078332.3165000011
1076384.7540000011
1075201.9290000012
1073719.1790000012
1073541.5290000013
1077858.2890000013
1076174.6140000012
1081975.1335000012
1081201.333500001
1087472.530500001
1084132.4017500011
1080663.081750001
1077322.9530000011
1077202.9530000011
1073733.633000001
1072642.4930000012
1070728.373000001
1068396.373000001
1069883.673000001
1068244.083000001
1067528.563000001
1065704.893000001
1063694.758000001
1061684.623000001
1063321.7230000012
1062983.623000001
1059781.648000001
1058680.5480000009
1064950.2420000008
1066754.2420000008
1063614.6820000007
1062017.1820000007
1065154.1620000007
1063556.6620000007
1060417.1020000007
1060278.1820000007
1059589.1820000007
1063390.5120000008
1061005.5120000008
1069011.9570000009
1074025.5420000008
1072740.5420000008
1071112.642000001
1067652.175000001
1065936.685000001
1065118.285000001
1062417.445000001
1061734.795000001
1060604.295000001
1065530.370000001
1062289.965000001
1061093.865000001
1059357.865000001
1064708.419000001
1063224.019000001
1061709.769000001
1061159.519000001
1058091.205250001
1057573.205250001
1056050.165250001
1057050.165250001
1054922.895250001
1054034.895250001
1057702.305250001
1058788.0052500009
1056873.7052500008
1055953.9052500008
1053972.5852500007
1053215.7852500007
1050400.2252500006
1049168.2752500006
1048971.9252500006
1045870.6752500006
1049868.2367500006
1049564.0367500007
1048353.7367500006
1045733.2292500007
1044613.2292500007
1041372.8242500006
1038934.0755000006
1036273.7430000006
1036807.0230000006
1038838.7730000006
1037865.8730000006
1035297.6330000006
1040412.5190000006
1042304.5190000006
1041729.5190000006
1047757.7640000005
1052516.0565000006
1051804.4365000005
1056919.3225000005
1059699.3225000005
1056101.4037500005
1060859.6962500005
1058360.2837500004
1056722.5837500005
1056059.5837500005
1060615.8937500005
1065771.9187500004
1072050.9187500004
1077021.3187500003
1074265.6987500002
1074517.6987500002
1073020.8412500003
1072990.8412500003
1071170.5687500003
1071483.7687500003
1070556.2687500003
1069746.3687500004
1074679.2687500003
1080320.1897500004
1076705.4597500004
1076612.6597500003
1079751.7847500003
1085972.5847500004
1091123.1587500004
1095920.1587500004
1099757.7812500005
1099894.9812500004
1098662.1812500004
1103818.2062500003
1107397.7762500003
1105792.6262500004
1104187.4762500005
1102767.8762500004
1108988.6762500005
1111412.0762500004
1112141.0762500004
1115720.6462500005
1113458.1462500005
1116040.7462500005
1120059.0587500005
1119835.8587500006
1124609.3252500007
1123063.3052500007
1123523.3052500007
1123730.8052500007
1122175.6052500007
1122017.2052500008
1118035.3412500008
1121860.3412500008
1117699.7012500009
1122210.426250001
1120757.946250001
1120421.3462500009
1119000.146250001
1117547.666250001
1121372.666250001
1127322.791250001
1127121.771250001
1125335.811250001
1125127.011250001
1125749.811250001
1131244.581250001
1136739.351250001
1135434.351250001
1135722.351250001
1141288.701250001
1139685.5012500011
1138609.6012500012
1135264.0012500011
1133273.401250001
1129927.801250001
1128365.601250001
1128173.101250001
1125871.740500001
1131807.879500001
1129702.655750001
1127397.4557500011
1123838.0907500011
1122094.3907500012
1120870.3907500012
1118946.6407500012
1117403.3407500011
1116628.1407500012
1113330.6337500012
1118902.1662500012
1113620.5837500012
1118427.5287500012
1115727.8287500013
1113189.7117500012
1117353.4717500012
1121517.2317500012
1119930.7717500012
1117940.8717500013
1115577.3930000013
1120731.1740000013
1119688.8940000013
1118034.7540000014
1116380.6140000015
1113269.7550000015
1112159.6350000014
1110616.8550000014
1108253.3762500014
1106442.1762500014
1103910.2040000013
1109295.8940000013
1114620.8340000012
1112903.234000001
1116410.654000001
1121525.414000001
1129499.606000001
1126967.633750001
1125352.553750001
1122904.883750001
1121208.968750001
1128076.673750001
1132290.458750001
1131086.318750001
1130903.318750001
1128838.718750001
1127413.718750001
1131627.5037500008
1129042.1600000008
1126106.508500001
1132915.9085000008
1131276.8885000008
1129650.0885000008
1126137.0960000008
1122505.9335000007
1121523.1335000007
1120098.5335000006
1118125.3285000005
1119182.8285000005
1124017.0360000005
1123375.0360000005
1125295.3860000006
1123194.5460000006
1120990.2660000005
1119115.6660000004
1118080.6660000004
1115928.0910000005
1114692.8910000005
1108595.6160000006
1106497.4160000007
1107081.9160000007
1103568.9235000007
1108044.1285000008
1114911.8335000009
1113212.5210000009
1111410.9210000008
1109802.4522500008
1106605.9492500008
1103677.4017500007
1100938.7017500007
1098438.5017500008
1103182.0867500007
1102503.3667500007
1101801.3667500007
1100915.1667500008
1108171.3177500009
1106996.357750001
1104648.8202500008
1103054.920250001
1100358.520250001
1098027.520250001
1094833.300250001
1093559.500250001
1093609.550250001
1090413.047250001
1089276.087250001
1088597.087250001
1094914.112250001
1100287.232250001
1101876.732250001
1098707.742250001
1096417.488250001
1094226.5170000012
1092969.5170000012
1091244.217000001
1089060.085750001
1089228.385750001
1093853.283250001
1094246.533250001
1092700.828250001
1091778.328250001
1094808.703250001
1093031.990750001
1090741.490750001
1088203.265750001
1087672.265750001
1090739.4057500008
1093806.5457500007
1091596.4607500008
1091434.9607500008
1098479.4707500008
1105523.9807500008
1103484.0932500008
1103077.7432500008
1104154.6432500007
1101938.7232500007
1105215.4732500007
1103363.6632500007
1101189.9007500007
1104214.8307500007
1102482.6307500007
1109055.9427500006
1108414.6927500006
1107217.6815000006
1105307.7015000007
1103700.9015000006
1101908.7015000007
1099753.5765000007
1097843.5965000007
1096847.4765000006
1095055.2765000006
1094747.7765000006
1095298.9765000006
1095999.3765000005
1094404.4265000005
1098443.0325000004
1096050.6300000004
1095609.0300000003
1102094.0025000002
1101232.6025000003
1097735.9225000003
1096212.7225000004
1096592.7225000004
1092008.4825000004
1090902.2325000004
1090646.1325000003
1088079.3325000003
1086684.9325000003
1084044.9175000004
1085746.2175000005
1083791.7025000006
1080932.2375000005
1079137.6375000004
1086031.6480000005
1092925.6585000006
1091000.1265000005
1091625.7265000006
1090922.6465000005
1088284.5185000005
1088684.6985000004
1086203.6685000004
1085370.6685000004
1090007.1265000005
1088331.4277500005
1085953.2190000005
1086772.4690000005
1082977.3040000005
1082993.5040000004
1080141.6087500004
1073806.1262500004
1072584.7262500005
1072175.3262500006
1073693.3262500006
1071445.0512500007
1070919.6512500008
1069804.251250001
1069176.9512500009
1073329.6712500008
1070251.3112500007
1066367.1287500008
1071915.8312500007
1068837.4712500006
1065915.3212500007
1066513.9212500008
1063636.3212500007
1063815.7212500006
1062571.0712500007
1061273.0712500007
1065425.7912500007
1063001.3912500008
1063917.1412500008
1068618.4892500008
1067013.901750001
1064736.241750001
1062458.581750001
1061527.981750001
1061693.581750001
1058895.444250001
1064726.5442500012
1070404.1192500012
1074413.2142500011
1072760.8142500012
1080229.6217500013
1082754.1217500013
1079941.5227500014
1077992.3027500014
1076285.7152500015
1080189.2552500016
1078074.8402500015
1079546.5902500015
1079889.7902500015
1077117.7902500015
1074816.6702500014
1073376.6702500014
1070461.6902500014
1067655.0402500015
1064848.3902500016
1064253.3902500016
1061278.9052500015
1059161.0252500013
1056692.5277500013
1055504.5277500013
1051917.6977500012
1056597.6977500012
1055199.0977500011
1052270.640250001
1056312.600250001
1053017.317750001
1056142.517750001
1057067.1177500011
1057463.6177500011
1054766.317750001
1053950.317750001
1057813.060750001
1056571.960750001
1054765.360750001
1062072.100750001
1062300.900750001
1061731.100750001
1066012.8957500008
1062715.3032500008
1059786.8457500008
1057542.7857500007
1053668.4357500006
1051106.1357500006
1050231.1357500006
1046356.7857500006
1044218.5320000006
1048971.2520000006
1046528.4667500006
1044432.5917500006
1043552.2717500007
1041628.6717500007
1040875.5417500007
1039555.0417500007
1047864.6697500007
1047886.1197500007
1056195.7477500006
1054011.9277500005
1059311.1277500005
1064610.3277500004
1064832.5277500004
1069879.2177500003
1070986.9677500003
1069537.9677500003
1069852.4677500003
1075298.1277500002
1080743.7877500001
1082394.50775
1079955.28275
1077516.05775
1081469.25975
1085422.46175
1081014.98925
1081035.98925
1086558.7042500002
1083752.3692500002
1081136.8567500003
1085637.5767500002
1083393.5767500002
1082247.8767500003
1079370.2767500002
1076922.2767500002
1082003.54175
1086504.26175
1085141.26175
1083311.0817500001
1082066.0817500001
1078972.5567500002
1082603.3817500002
1087740.1977500003
1087007.5977500002
1084567.0002500003
1088913.7842500003
1087003.1592500003
1090819.2042500002
1091688.60425
1091243.60425
1101132.56425
1098369.18925
1097915.18925
1096080.6442500001
1101290.2792500001
1104490.2792500001
1109699.9142500001
1107799.9142500001
1112466.4142500001
1110127.98925
1110919.7892500001
1110508.6292500002
1108539.5492500002
1108674.0492500002
1107564.0492500002
1102843.1742500002
1101360.4242500002
1101568.4242500002
1096979.7742500002
1093931.9542500002
1091898.9142500001
1094867.08275
1090821.13275
1095731.19525
1098388.59525
1093277.139
1092870.139
1097304.379
1097434.379
1096922.879
1101490.079
1102000.379
1102283.2789999999
1105982.954
1112192.1439999999
1116626.3839999998
1113429.9589999998
1114588.2589999998
1113315.0189999999
1112775.619
1109702.29525
1107655.8302499999
1104762.9662499998
1109330.1662499998
1107475.1662499998
1106019.9662499998
1104045.5912499998
1100499.1937499999
1099677.04375
1099116.04375
1103233.94875
1100032.13125
1100497.13125
1098548.57125
1096583.51125
1094618.45125
1091545.1275
1089498.6624999999
1087445.2425
1086584.1424999998
1086432.8424999998
1091206.9284999997
1089696.3284999996
1089848.3284999996
1089341.3284999996
1087781.3284999996
1087385.3284999996
1085981.3284999996
1085828.3284999996
1086143.7284999995
1081473.3284999996
1078845.7034999996
1078251.7034999996
1078239.3034999997
1075934.1034999997
1080651.6334999998
1080739.6334999998
1079095.3334999997
1083240.7334999996
1080613.1084999996
1085330.6384999997
1085107.4384999997
1084279.3384999996
1081728.5884999996
1083502.3884999997
1084127.8884999997
1089112.9434999996
1090032.0434999997
1090285.6434999998
1089858.5934999997
1095530.3034999997
1092340.2534999996
1092145.7534999996
1090904.5784999996
1087714.5284999995
1086720.0284999995
1084595.6009999996
1081623.9959999996
1086609.0509999995
1083422.6759999995
1088630.3189999994
1086085.4137499994
1083540.5084999993
1081095.5084999993
1078502.0384999993
1075713.1634999993
1070705.3947499993
1070099.6347499993
1068683.0647499992
1065684.687749999
1065962.7377499992
1065389.937749999
1065843.687749999
1063699.0102499991
1063366.160249999
1063106.960249999
1061248.112249999
1058313.3809999991
1057818.3809999991
1056013.363499999
1055270.863499999
1055546.4634999991
1055318.7634999992
1055660.9634999991
1053988.3134999992
1052695.0134999992
1051119.1584999992
1049125.2084999993
1048201.2084999993
1045673.8584999993
1047360.1584999993
1045480.5534999993
1044467.9534999994
1048655.0324999993
1048201.3824999993
1047247.3824999993
1054164.7524999992
1052076.7524999992
1050278.1524999992
1049942.1524999992
1047762.3524999991
1053678.749999999
1057037.049999999
1054724.9349999991
1051768.727499999
1061109.6954999992
1068049.8204999992
1068081.6204999993
1077422.5884999994
1083338.9859999993
1081050.2484999993
1078761.5109999992
1078349.8109999993
1074852.4709999992
1071650.0684999991
1068447.665999999
1064666.648999999
1065550.648999999
1064518.848999999
1063182.128999999
1070122.253999999
1066065.668999999
1063494.7289999991
1068766.6139999991
1069861.6139999991
1075133.4989999991
1075228.698999999
1073442.7389999991
1073858.138999999
1071287.723999999
1071122.723999999
1070793.323999999
1068326.963999999
1070229.463999999
1067292.088999999
1066427.588999999
1065168.088999999
1063525.488999999
1066406.488999999
1066233.988999999
1065301.818999999
1062903.318999999
1064346.318999999
1063766.678999999
1063288.928999999
1063110.928999999
1060845.763999999
1060874.803999999
1058423.923999999
1057017.723999999
1061863.098999999
1059644.658999999
1063527.933999999
1061903.933999999
1066749.308999999
1064402.453999999
1068639.167999999
1063909.547249999
1063381.347249999
1067618.0612499989
1067349.2612499988
1066211.841249999
1070879.076249999
1069577.276249999
1068402.576249999
1065613.820499999
1062999.665499999
1059816.327999999
1057118.172999999
1060503.342999999
1057801.422999999
1056316.143999999
1052704.212249999
1052356.212249999
1049340.9872499988
1047053.4947499988
1044766.0022499987
1045430.6422499988
1043787.7372499987
1048393.2847499987
1046144.5822499987
1045359.5822499987
1043321.9897499987
1041713.2359999986
1042836.4359999986
1040273.3259999986
1041677.3259999986
1039893.3259999986
1046284.2859999986
1046014.2859999986
1046822.2859999986
1045055.2859999986
1042549.9859999985
1047155.5334999985
1043329.3762499985
1040000.3137499985
1039222.9137499984
1042404.5037499984
1045325.0037499984
1043470.2387499984
1039740.8262499984
1037392.9262499984
1035078.6812499984
1038300.9212499984
1042071.1112499983
1040664.7812499984
1039009.0662499984
1042512.3162499984
1040593.7162499984
1038674.4287499984
1036099.4237499984
1033828.6737499984
1032089.6937499985
1030185.6937499985
1027109.2349999985
1028409.0349999984
1026352.8049999984
1023600.5149999984
1022034.5149999984
1019250.1624999983
1019864.9624999984
1018506.4624999984
1016859.7324999984
1016229.7324999984
1021289.5324999985
1027035.6724999985
1032091.5064999985
1029565.7877499985
1041996.7227499986
1047742.8627499986
1049708.4627499986
1048550.4627499986
1045330.1127499986
1042467.1127499986
1039243.8602499986
1036387.9352499986
1033594.4852499986
1032875.2852499987
1029971.1892499987
1028703.6892499987
1029001.1892499987
1026499.6024999986
1022695.9774999986
1020529.7074999986
1016849.4312499986
1015825.3312499986
1017622.9812499987
1014546.5224999987
1010770.6864999987
1006994.8504999987
1011777.9004999987
1008860.0254999987
1006693.7554999987
1004895.6679999987
1002968.7567499987
1000728.5067499987
1005568.8567499986
1002579.9567499986
1007302.3842499986
1006600.8842499986
1012383.5447499986
1010300.3447499987
1007311.4447499986
1007250.5447499986
1005720.5447499986
1002939.5717499986
1001513.5717499986
998855.6917499986
999777.8917499986
998877.8917499986
999828.2917499986
998192.5394999986
995159.6669999986
995298.0869999987
992631.7769999987
990495.4019999987
987714.4289999987
987030.0289999987
992448.3889999987
990219.5524999987
989785.6024999988
987096.8074999987
984787.0699999987
984470.2699999986
983216.2699999986
984009.2699999986
982557.2699999986
979612.9574999986
983685.5924999986
981798.8174999986
980562.1174999987
982415.7674999987
985570.9674999986
982564.7874999986
978769.3337499986
977279.7137499986
975404.5937499986
970864.9284999986
977868.4284999986
973834.5909999986
970556.3409999986
976601.9409999986
975141.0722499986
971107.2347499985
970309.3347499985
967574.5347499985
971699.7072499985
972211.2072499985
978256.8072499984
977373.6072499985
980218.6072499985
978627.2572499985
980535.2572499985
978399.2947499985
975609.8122499984
971955.1162499984
969643.1362499985
966712.7062499984
964365.3262499984
962475.2062499984
967513.4062499984
965986.8112499984
966585.3112499984
964469.4912499984
961058.3562499984
958174.0362499985
954881.9562499985
956117.0562499985
953819.3562499986
950164.6602499986
948717.4602499986
949280.4102499986
946245.6439999986
944758.1439999986
942650.1539999986
948995.2514999986
947148.0014999986
944358.5189999986
941190.4852499985
943044.2852499986
939813.0219999986
946805.1219999986
944891.1219999986
947696.5219999986
945336.6919999986
944767.4419999986
942994.1919999986
940674.9519999987
939260.4519999987
940032.1019999987
938124.9019999987
942415.8769999987
941343.3769999987
938315.0659999987
942085.7509999988
941006.5509999988
940116.4509999988
947139.9159999988
945509.7159999989
945338.9159999988
949477.1159999988
949547.8159999987
956052.6409999987
955872.6409999987
954614.4409999987
959535.2134999987
957683.5384999986
956076.4947499987
955196.6947499986
952127.2297499987
951714.7297499987
952826.7297499987
952228.3297499986
957914.5297499986
955828.6897499986
958985.4397499986
958392.5897499986
956589.3272499987
957872.8772499987
958382.4772499987
956404.6972499987
967771.8322499987
966252.7747499987
970797.6547499987
968834.3947499987
971323.1947499987
971903.1947499987
968875.7297499988
966001.3097499987
963855.7097499988
961794.7097499988
963444.4097499987
962294.4097499987
960684.4097499987
956780.5097499987
958162.9097499987
963132.4097499987
964672.4097499987
964359.2097499988
962442.4909999988
957460.9017499988
954523.5267499988
952260.9267499988
951219.4067499988
949103.5867499989
946878.1687499989
945966.1687499989
945110.6187499989
945110.6187499989
941217.1767499988
941308.3767499988
941763.1167499988
947379.0567499988
952994.9967499989
950908.7674999989
947103.087499999
946107.687499999
943760.757499999
941546.419999999
946249.819999999
950059.069999999
954595.8799999991
952287.9424999991
949187.467249999
946086.991999999
944573.3919999991
942812.1919999991
948501.9694999991
944796.9694999991
941020.3294999991
942109.3294999991
939927.069499999
938945.919499999
935712.080749999
933365.1507499991
934409.1507499991
935875.5507499991
933717.9657499992
931140.7752499991
934494.0252499991
932336.4402499992
929379.8277499991
926701.9377499991
930542.0427499991
926945.0927499991
926711.0927499991
930879.6452499991
935077.2452499991
932977.144749999
930799.144749999
926294.329749999
932915.4047499989
930972.204749999
928661.454749999
926536.0147499989
924316.0147499989
920872.0147499989
919266.3847499989
917241.1147499989
915635.4847499989
915922.5847499989
929056.5907499989
926836.5907499989
922447.4699999989
926216.2199999989
926309.2199999989
924401.369999999
921723.4799999989
921309.4799999989
918930.911999999
916752.911999999
914407.957499999
913202.957499999
910320.452499999
914613.587499999
912600.107499999
911851.037499999
909749.357499999
905990.537499999
905562.737499999
903179.424999999
901716.424999999
907437.499999999
911820.619999999
908639.9074999989
906560.9074999989
905225.307499999
911594.8774999989
909654.677499999
905672.634999999
904371.384999999
902244.504999999
906627.624999999
903282.0024999989
900823.682499999
897264.9962499989
894932.8712499989
892600.7462499989
890818.026249999
888667.416249999
886550.301249999
886118.301249999
890416.378749999
888770.503749999
887836.253749999
885226.268749999
882419.015749999
890568.191749999
890310.191749999
888070.751749999
885837.401749999
882785.5242499991
881381.5242499991
878658.349249999
876617.309249999
874007.324249999
875288.114249999
873773.614249999
870626.314249999
868089.776749999
865427.0817499991
865437.6117499991
862899.7242499992
866272.7142499991
863793.6417499991
861211.9017499991
858820.3617499991
861887.6217499991
861203.6217499991
858631.4892499992
856885.1142499992
854895.5142499992
852716.7642499992
850970.3892499992
848791.6392499992
847118.7904999992
850778.7754999992
848880.6454999992
845973.2854999992
849224.2204999992
846560.9584999993
844732.7584999993
842455.7584999993
839802.8284999992
839199.3284999992
837009.6884999992
834687.8497499992
832034.9197499992
829845.2797499992
828730.0797499992
832478.5797499992
836595.5397499992
834013.4397499992
832180.4097499992
