strategy,signal_time,entry_time,exit_time,entry_price,exit_price,sl,target,shares,pnl,exit_reason,symbol
VWLM,2025-12-15 08:00:00+05:30,2025-12-15 12:00:00+05:30,2025-12-19 08:00:00+05:30,166.0,174.0655,161.96725,174.0655,602,4855.430999999991,TARGET,ASHOKLEY
VOLATILITY_BREAKOUT,2025-12-15 08:00:00+05:30,2025-12-15 12:00:00+05:30,2025-12-16 08:00:00+05:30,535.85,530.8,521.1650000000001,565.22,186,-939.3000000000127,BREAKOUT_FADE,HEG
VOLATILITY_BREAKOUT,2025-12-15 08:00:00+05:30,2025-12-15 12:00:00+05:30,2025-12-16 12:00:00+05:30,751.75,737.0,733.1125,789.0250000000001,133,-1961.75,BREAKOUT_FADE,KSB
VOLATILITY_BREAKOUT,2025-12-15 08:00:00+05:30,2025-12-15 12:00:00+05:30,2025-12-16 08:00:00+05:30,115.66,112.33975,112.33975,122.3005,864,-2868.6960000000013,SL,NBCC
VOLATILITY_BREAKOUT,2025-12-15 08:00:00+05:30,2025-12-15 12:00:00+05:30,2025-12-16 08:00:00+05:30,993.1,980.0,967.735,1043.83,100,-1310.0000000000023,BREAKOUT_FADE,ACE
VOLATILITY_BREAKOUT,2025-12-15 08:00:00+05:30,2025-12-15 12:00:00+05:30,2025-12-16 08:00:00+05:30,460.0,452.2,443.00125,493.99749999999995,217,-1692.6000000000024,BREAKOUT_FADE,USHAMART
VOLATILITY_BREAKOUT,2025-12-15 08:00:00+05:30,2025-12-15 12:00:00+05:30,2025-12-17 08:00:00+05:30,358.75,355.9,347.93125000000003,380.3875,278,-792.3000000000063,BREAKOUT_FADE,NUVOCO
VOLATILITY_BREAKOUT,2025-12-15 08:00:00+05:30,2025-12-15 12:00:00+05:30,2025-12-17 08:00:00+05:30,1701.9,1678.9,1646.7225,1812.255,58,-1334.0,BREAKOUT_FADE,TBOTEK
VWLM,2025-12-15 08:00:00+05:30,2025-12-15 12:00:00+05:30,2025-12-18 08:00:00+05:30,1701.9,1646.7225,1646.7225,1812.255,58,-3200.2950000000005,SL,TBOTEK
VOLATILITY_BREAKOUT,2025-12-15 08:00:00+05:30,2025-12-15 12:00:00+05:30,2025-12-16 08:00:00+05:30,1226.5,1196.86,1196.86,1285.78,81,-2400.8400000000083,SL,KPITTECH
VWLM,2025-12-15 08:00:00+05:30,2025-12-15 12:00:00+05:30,2025-12-16 12:00:00+05:30,570.85,556.8925,556.8925,598.765,175,-2442.562499999997,SL,SUNTV
VWLM,2025-12-15 12:00:00+05:30,2025-12-16 08:00:00+05:30,2025-12-18 12:00:00+05:30,352.5,343.53375,343.53375,370.4325,283,-2537.4487500000005,SL,ABCAPITAL
VOLATILITY_BREAKOUT,2025-12-15 12:00:00+05:30,2025-12-16 08:00:00+05:30,2025-12-17 08:00:00+05:30,448.0,442.65,437.89375,468.2125,223,-1193.0500000000052,BREAKOUT_FADE,VTL
VOLATILITY_BREAKOUT,2025-12-15 12:00:00+05:30,2025-12-16 08:00:00+05:30,2025-12-16 08:00:00+05:30,500.0,492.905,492.905,514.19,200,-1419.0000000000055,SL,AADHARHFC
VOLATILITY_BREAKOUT,2025-12-15 12:00:00+05:30,2025-12-16 08:00:00+05:30,2025-12-17 08:00:00+05:30,548.0,574.3475,534.82625,574.3475,182,4795.244999999994,TARGET,VEDL
VOLATILITY_BREAKOUT,2025-12-15 12:00:00+05:30,2025-12-16 08:00:00+05:30,2025-12-16 12:00:00+05:30,352.5,346.85,343.53375,370.4325,283,-1598.9499999999935,BREAKOUT_FADE,ABCAPITAL
VOLATILITY_BREAKOUT,2025-12-15 12:00:00+05:30,2025-12-16 08:00:00+05:30,2025-12-18 08:00:00+05:30,1565.0,1631.45,1531.7749999999999,1631.45,63,4186.350000000003,TARGET,DEEPAKNTR
VOLATILITY_BREAKOUT,2025-12-15 12:00:00+05:30,2025-12-16 08:00:00+05:30,2025-12-16 08:00:00+05:30,330.0,351.4425,319.27875,351.4425,303,6497.0774999999985,TARGET,PRAJIND
VWLM,2025-12-15 12:00:00+05:30,2025-12-16 08:00:00+05:30,2025-12-17 08:00:00+05:30,6136.0,5952.475,5952.475,6503.05,16,-2936.399999999994,SL,LINDEINDIA
VOLATILITY_BREAKOUT,2025-12-15 12:00:00+05:30,2025-12-16 08:00:00+05:30,2025-12-17 12:00:00+05:30,683.9,661.0,654.26375,743.1725,146,-3343.399999999997,BREAKOUT_FADE,ATHERENERG
VWLM,2025-12-15 12:00:00+05:30,2025-12-16 08:00:00+05:30,2025-12-30 08:00:00+05:30,435.6,428.1225,428.1225,450.555,229,-1712.3475000000046,SL,KOTAKBANK
VOLATILITY_BREAKOUT,2025-12-15 12:00:00+05:30,2025-12-16 08:00:00+05:30,2025-12-17 08:00:00+05:30,3333.0,3225.0,3189.9,3619.2,30,-3240.0,BREAKOUT_FADE,NETWEB
VWLM,2025-12-15 12:00:00+05:30,2025-12-16 08:00:00+05:30,2025-12-30 08:00:00+05:30,448.0,437.89375,437.89375,468.2125,223,-2253.6937499999976,SL,VTL
VOLATILITY_BREAKOUT,2025-12-15 12:00:00+05:30,2025-12-16 08:00:00+05:30,2025-12-17 12:00:00+05:30,302.45,283.94,283.94,339.46999999999997,330,-6108.299999999997,SL,TARIL
VOLATILITY_BREAKOUT,2025-12-16 08:00:00+05:30,2025-12-16 12:00:00+05:30,2025-12-17 08:00:00+05:30,3405.0,3329.1225,3329.1225,3556.755,29,-2200.4475000000016,SL,SUPREMEIND
VOLATILITY_BREAKOUT,2025-12-16 08:00:00+05:30,2025-12-16 12:00:00+05:30,2025-12-17 08:00:00+05:30,142.7,139.35,138.1205,151.85899999999998,700,-2344.999999999996,BREAKOUT_FADE,RCF
VOLATILITY_BREAKOUT,2025-12-16 08:00:00+05:30,2025-12-16 12:00:00+05:30,2025-12-19 08:00:00+05:30,741.1,738.1,727.8325,767.635,134,-402.0,BREAKOUT_FADE,MARICO
VOLATILITY_BREAKOUT,2025-12-16 08:00:00+05:30,2025-12-16 12:00:00+05:30,2025-12-18 08:00:00+05:30,1831.8,1817.1,1778.9175,1937.565,54,-793.8000000000025,BREAKOUT_FADE,GRAVITA
VWLM,2025-12-16 08:00:00+05:30,2025-12-16 12:00:00+05:30,2026-01-02 08:00:00+05:30,6085.5,5969.6625,5969.6625,6317.175,16,-1853.3999999999942,SL,BRITANNIA
VOLATILITY_BREAKOUT,2025-12-16 08:00:00+05:30,2025-12-16 12:00:00+05:30,2025-12-17 08:00:00+05:30,705.0,692.65,680.355,754.2900000000001,141,-1741.350000000003,BREAKOUT_FADE,JUBLINGREA
VOLATILITY_BREAKOUT,2025-12-16 08:00:00+05:30,2025-12-16 12:00:00+05:30,2025-12-18 08:00:00+05:30,6085.5,6017.0,5969.6625,6317.175,16,-1096.0,BREAKOUT_FADE,BRITANNIA
VOLATILITY_BREAKOUT,2025-12-16 08:00:00+05:30,2025-12-16 12:00:00+05:30,2025-12-16 12:00:00+05:30,457.65,445.26,445.26,482.43,218,-2701.019999999997,SL,CHAMBLFERT
VWLM,2025-12-16 08:00:00+05:30,2025-12-16 12:00:00+05:30,2025-12-31 12:00:00+05:30,1685.7,1633.98,1633.98,1789.1399999999999,59,-3051.4800000000014,SL,IKS
VWLM,2025-12-16 08:00:00+05:30,2025-12-16 12:00:00+05:30,2025-12-23 12:00:00+05:30,741.1,727.8325,727.8325,767.635,134,-1777.8450000000055,SL,MARICO
VOLATILITY_BREAKOUT,2025-12-16 08:00:00+05:30,2025-12-16 12:00:00+05:30,2025-12-17 08:00:00+05:30,166.97,165.55,163.23125,174.4475,598,-849.1599999999926,BREAKOUT_FADE,ASHOKLEY
VOLATILITY_BREAKOUT,2025-12-16 08:00:00+05:30,2025-12-16 12:00:00+05:30,2025-12-23 12:00:00+05:30,3912.9,3916.6,3848.0025,4042.695,25,92.49999999999545,BREAKOUT_FADE,TITAN
VOLATILITY_BREAKOUT,2025-12-16 08:00:00+05:30,2025-12-16 12:00:00+05:30,2025-12-17 08:00:00+05:30,912.3,879.2175,879.2175,978.4649999999999,109,-3605.992499999998,SL,FACT
VWLM,2025-12-16 08:00:00+05:30,2025-12-16 12:00:00+05:30,2025-12-31 08:00:00+05:30,3912.9,4042.695,3848.0025,4042.695,25,3244.875000000002,TARGET,TITAN
VOLATILITY_BREAKOUT,2025-12-16 08:00:00+05:30,2025-12-16 12:00:00+05:30,2025-12-18 12:00:00+05:30,1172.3,1169.1,1149.485,1217.93,85,-272.00000000000387,BREAKOUT_FADE,TATACONSUM
VWLM,2025-12-16 12:00:00+05:30,2025-12-17 08:00:00+05:30,2026-01-02 08:00:00+05:30,2785.2,2871.2549999999997,2742.1724999999997,2871.2549999999997,35,3011.9249999999943,TARGET,GRASIM
VOLATILITY_BREAKOUT,2025-12-16 12:00:00+05:30,2025-12-17 08:00:00+05:30,2025-12-22 12:00:00+05:30,1052.0,1050.1,1026.335,1103.33,95,-180.50000000000864,BREAKOUT_FADE,RAMCOCEM
VOLATILITY_BREAKOUT,2025-12-16 12:00:00+05:30,2025-12-17 08:00:00+05:30,2025-12-22 08:00:00+05:30,758.0,755.7,729.275,815.45,131,-301.29999999999404,BREAKOUT_FADE,HEXT
VWLM,2025-12-16 12:00:00+05:30,2025-12-17 08:00:00+05:30,2025-12-18 12:00:00+05:30,2066.5,2022.6475,2022.6475,2154.205,48,-2104.9199999999983,SL,DALBHARAT
VOLATILITY_BREAKOUT,2025-12-16 12:00:00+05:30,2025-12-17 08:00:00+05:30,2025-12-18 08:00:00+05:30,780.55,762.73375,762.73375,816.1824999999999,128,-2280.479999999996,SL,FINCABLES
VOLATILITY_BREAKOUT,2025-12-16 12:00:00+05:30,2025-12-17 08:00:00+05:30,2025-12-18 12:00:00+05:30,2117.6,2098.3,2087.075,2178.65,47,-907.0999999999872,BREAKOUT_FADE,BHARTIARTL
VOLATILITY_BREAKOUT,2025-12-16 12:00:00+05:30,2025-12-17 08:00:00+05:30,2025-12-17 12:00:00+05:30,414.05,408.35,401.8025,438.545,241,-1373.6999999999973,BREAKOUT_FADE,THELEELA
VOLATILITY_BREAKOUT,2025-12-16 12:00:00+05:30,2025-12-17 08:00:00+05:30,2025-12-17 12:00:00+05:30,14881.0,14703.0,14382.025,15878.95,6,-1068.0,BREAKOUT_FADE,ZFCVINDIA
VWLM,2025-12-16 12:00:00+05:30,2025-12-17 08:00:00+05:30,2026-01-09 08:00:00+05:30,14881.0,14382.025,14382.025,15878.95,6,-2993.850000000002,SL,ZFCVINDIA
VWLM,2025-12-16 12:00:00+05:30,2025-12-17 08:00:00+05:30,2025-12-19 08:00:00+05:30,557.0,548.35,543.17375,584.6524999999999,179,-1548.3499999999958,EMA_REVERSAL,SUNTV
VOLATILITY_BREAKOUT,2025-12-16 12:00:00+05:30,2025-12-17 08:00:00+05:30,2025-12-19 12:00:00+05:30,1237.0,1246.9,1178.1924999999999,1354.6150000000002,80,792.0000000000073,BREAKOUT_FADE,KIRLOSENG
VOLATILITY_BREAKOUT,2025-12-16 12:00:00+05:30,2025-12-17 08:00:00+05:30,2025-12-22 12:00:00+05:30,2785.2,2809.0,2742.1724999999997,2871.2549999999997,35,833.0000000000064,BREAKOUT_FADE,GRASIM
VOLATILITY_BREAKOUT,2025-12-16 12:00:00+05:30,2025-12-17 08:00:00+05:30,2025-12-18 08:00:00+05:30,135.9,132.35399999999998,132.35399999999998,142.99200000000002,735,-2606.3100000000154,SL,VMM
VWLM,2025-12-16 12:00:00+05:30,2025-12-17 08:00:00+05:30,2025-12-30 12:00:00+05:30,1317.6,1277.6924999999999,1277.6924999999999,1397.415,75,-2993.062500000002,SL,LLOYDSME
VOLATILITY_BREAKOUT,2025-12-16 12:00:00+05:30,2025-12-17 08:00:00+05:30,2025-12-17 08:00:00+05:30,488.3,480.71750000000003,480.71750000000003,503.46500000000003,204,-1546.8299999999963,SL,AADHARHFC
VOLATILITY_BREAKOUT,2025-12-16 12:00:00+05:30,2025-12-17 08:00:00+05:30,2025-12-19 12:00:00+05:30,1317.6,1298.0,1277.6924999999999,1397.415,75,-1469.9999999999932,BREAKOUT_FADE,LLOYDSME
VOLATILITY_BREAKOUT,2025-12-16 12:00:00+05:30,2025-12-17 08:00:00+05:30,2025-12-17 12:00:00+05:30,547.0,540.95,535.64875,569.7025,182,-1101.0999999999917,BREAKOUT_FADE,AMBUJACEM
VOLATILITY_BREAKOUT,2025-12-16 12:00:00+05:30,2025-12-17 08:00:00+05:30,2025-12-17 12:00:00+05:30,342.0,332.05,328.77,368.46,292,-2905.399999999997,BREAKOUT_FADE,PRAJIND
VWLM,2025-12-16 12:00:00+05:30,2025-12-17 08:00:00+05:30,2026-01-08 12:00:00+05:30,1237.0,1178.1924999999999,1178.1924999999999,1354.6150000000002,80,-4704.6000000000095,SL,KIRLOSENG
VWLM,2025-12-17 08:00:00+05:30,2025-12-17 12:00:00+05:30,2025-12-24 08:00:00+05:30,582.45,617.8875,564.73125,617.8875,171,6059.8125,TARGET,HINDZINC
VOLATILITY_BREAKOUT,2025-12-17 08:00:00+05:30,2025-12-17 12:00:00+05:30,2025-12-18 08:00:00+05:30,7156.5,7029.75,7029.75,7410.0,13,-1647.75,SL,EICHERMOT
VOLATILITY_BREAKOUT,2025-12-17 08:00:00+05:30,2025-12-17 12:00:00+05:30,2025-12-18 08:00:00+05:30,677.0,661.34375,661.34375,708.3125,147,-2301.46875,SL,CGPOWER
VOLATILITY_BREAKOUT,2025-12-17 08:00:00+05:30,2025-12-17 12:00:00+05:30,2025-12-18 08:00:00+05:30,77.67,75.198,75.198,82.614,1287,-3181.464000000011,SL,ABFRL
VOLATILITY_BREAKOUT,2025-12-17 08:00:00+05:30,2025-12-17 12:00:00+05:30,2025-12-24 08:00:00+05:30,582.45,617.8875,564.73125,617.8875,171,6059.8125,TARGET,HINDZINC
VWLM,2025-12-17 08:00:00+05:30,2025-12-17 12:00:00+05:30,2025-12-19 08:00:00+05:30,994.6,974.4775,974.4775,1034.845,100,-2012.250000000006,SL,AUBANK
VOLATILITY_BREAKOUT,2025-12-17 08:00:00+05:30,2025-12-17 12:00:00+05:30,2025-12-18 08:00:00+05:30,195.64,190.68849999999998,190.68849999999998,205.54299999999998,511,-2530.216500000005,SL,IGL
VWLM,2025-12-17 08:00:00+05:30,2025-12-17 12:00:00+05:30,2026-01-01 08:00:00+05:30,302.7,319.53749999999997,294.28125,319.53749999999997,330,5556.374999999993,TARGET,LTF
VOLATILITY_BREAKOUT,2025-12-17 08:00:00+05:30,2025-12-17 12:00:00+05:30,2025-12-17 12:00:00+05:30,152.15,146.75375,146.75375,162.9425,657,-3545.3362500000057,SL,SAMMAANCAP
VWLM,2025-12-17 08:00:00+05:30,2025-12-17 12:00:00+05:30,2025-12-18 12:00:00+05:30,288.45,282.3,280.98375,303.3825,346,-2127.8999999999924,EMA_REVERSAL,APTUS
VOLATILITY_BREAKOUT,2025-12-17 08:00:00+05:30,2025-12-17 12:00:00+05:30,2025-12-26 08:00:00+05:30,4506.8,4713.3,4334.795,4850.8099999999995,22,4543.0,BREAKOUT_FADE,ECLERX
VOLATILITY_BREAKOUT,2025-12-17 08:00:00+05:30,2025-12-17 12:00:00+05:30,2025-12-18 08:00:00+05:30,994.6,987.7,974.4775,1034.845,100,-689.9999999999977,BREAKOUT_FADE,AUBANK
VOLATILITY_BREAKOUT,2025-12-17 08:00:00+05:30,2025-12-17 12:00:00+05:30,2025-12-18 08:00:00+05:30,5449.0,5312.5375,5312.5375,5721.925,18,-2456.3249999999935,SL,CERA
VOLATILITY_BREAKOUT,2025-12-17 08:00:00+05:30,2025-12-17 12:00:00+05:30,2025-12-19 08:00:00+05:30,288.45,280.98375,280.98375,303.3825,346,-2583.3225000000007,SL,APTUS
VWLM,2025-12-17 12:00:00+05:30,2025-12-18 08:00:00+05:30,2025-12-22 08:00:00+05:30,1006.6,1052.47,983.6650000000001,1052.47,99,4541.13,TARGET,LAURUSLABS
VOLATILITY_BREAKOUT,2025-12-17 12:00:00+05:30,2025-12-18 08:00:00+05:30,2025-12-24 12:00:00+05:30,436.2,437.25,416.87625,474.84749999999997,229,240.4500000000026,BREAKOUT_FADE,INDIACEM
VWLM,2025-12-17 12:00:00+05:30,2025-12-18 08:00:00+05:30,2026-01-22 12:00:00+05:30,1176.9,1175.0,1154.865,1220.97,84,-159.60000000000764,EMA_REVERSAL,TATACONSUM
VOLATILITY_BREAKOUT,2025-12-17 12:00:00+05:30,2025-12-18 08:00:00+05:30,2025-12-22 12:00:00+05:30,1188.3,1182.9,1165.29,1234.32,84,-453.59999999998854,BREAKOUT_FADE,GODREJCP
VOLATILITY_BREAKOUT,2025-12-17 12:00:00+05:30,2025-12-18 08:00:00+05:30,2025-12-23 08:00:00+05:30,447.7,447.05,436.585,469.92999999999995,223,-144.94999999999493,BREAKOUT_FADE,VTL
VWLM,2025-12-17 12:00:00+05:30,2025-12-18 08:00:00+05:30,2025-12-31 12:00:00+05:30,1188.3,1234.32,1165.29,1234.32,84,3865.6799999999985,TARGET,GODREJCP
VOLATILITY_BREAKOUT,2025-12-17 12:00:00+05:30,2025-12-18 08:00:00+05:30,2025-12-19 12:00:00+05:30,14755.0,15726.85,14269.075,15726.85,6,5831.100000000002,TARGET,ZFCVINDIA
VWLM,2025-12-17 12:00:00+05:30,2025-12-18 08:00:00+05:30,2025-12-19 08:00:00+05:30,1820.0,1782.1925,1782.1925,1895.615,54,-2041.604999999994,SL,BLUESTARCO
VWLM,2025-12-17 12:00:00+05:30,2025-12-18 08:00:00+05:30,2026-01-08 12:00:00+05:30,436.2,474.84749999999997,416.87625,474.84749999999997,229,8850.277499999995,TARGET,INDIACEM
VOLATILITY_BREAKOUT,2025-12-18 08:00:00+05:30,2025-12-18 12:00:00+05:30,2025-12-24 12:00:00+05:30,394.15,398.1,385.11625,412.2175,253,999.3500000000115,BREAKOUT_FADE,BIOCON
VOLATILITY_BREAKOUT,2025-12-18 08:00:00+05:30,2025-12-18 12:00:00+05:30,2025-12-19 08:00:00+05:30,1415.3,1388.615,1388.615,1468.67,70,-1867.9499999999962,SL,VOLTAS
VOLATILITY_BREAKOUT,2025-12-18 08:00:00+05:30,2025-12-18 12:00:00+05:30,2025-12-22 08:00:00+05:30,527.8,528.0,516.95125,549.4975,189,37.800000000008595,BREAKOUT_FADE,INDGN
VOLATILITY_BREAKOUT,2025-12-18 08:00:00+05:30,2025-12-18 12:00:00+05:30,2025-12-19 08:00:00+05:30,197.15,191.834,191.834,207.782,507,-2695.2120000000014,SL,IGL
VOLATILITY_BREAKOUT,2025-12-18 08:00:00+05:30,2025-12-18 12:00:00+05:30,2025-12-22 08:00:00+05:30,37.85,36.17825,36.17825,41.1935,2642,-4416.763500000008,SL,RPOWER
VWLM,2025-12-18 08:00:00+05:30,2025-12-18 12:00:00+05:30,2026-01-01 12:00:00+05:30,860.45,895.28,843.0350000000001,895.28,116,4040.2799999999916,TARGET,HINDALCO
VOLATILITY_BREAKOUT,2025-12-18 08:00:00+05:30,2025-12-18 12:00:00+05:30,2025-12-22 08:00:00+05:30,17293.0,18388.45,16745.275,18388.45,5,5477.250000000004,TARGET,FORCEMOT
VOLATILITY_BREAKOUT,2025-12-18 08:00:00+05:30,2025-12-18 12:00:00+05:30,2025-12-19 08:00:00+05:30,388.15,383.2,370.5175,423.41499999999996,257,-1272.1499999999971,BREAKOUT_FADE,HINDCOPPER
VOLATILITY_BREAKOUT,2025-12-18 08:00:00+05:30,2025-12-18 12:00:00+05:30,2025-12-19 08:00:00+05:30,2682.0,2649.0,2619.42,2807.16,37,-1221.0,BREAKOUT_FADE,HDFCAMC
VOLATILITY_BREAKOUT,2025-12-18 08:00:00+05:30,2025-12-18 12:00:00+05:30,2025-12-19 08:00:00+05:30,260.6,254.45000000000002,254.45000000000002,272.90000000000003,383,-2355.450000000002,SL,CROMPTON
VOLATILITY_BREAKOUT,2025-12-18 08:00:00+05:30,2025-12-18 12:00:00+05:30,2025-12-23 08:00:00+05:30,117.82,120.35,115.25649999999999,122.94699999999999,848,2145.440000000001,BREAKOUT_FADE,MOTHERSON
VWLM,2025-12-18 08:00:00+05:30,2025-12-18 12:00:00+05:30,2026-01-02 08:00:00+05:30,117.82,122.94699999999999,115.25649999999999,122.94699999999999,848,4347.695999999996,TARGET,MOTHERSON
VOLATILITY_BREAKOUT,2025-12-18 08:00:00+05:30,2025-12-18 12:00:00+05:30,2025-12-22 08:00:00+05:30,257.15,264.7025,253.37374999999997,264.7025,388,2930.3700000000035,TARGET,WIPRO
VWLM,2025-12-18 08:00:00+05:30,2025-12-18 12:00:00+05:30,2025-12-19 08:00:00+05:30,1415.3,1388.615,1388.615,1468.67,70,-1867.9499999999962,SL,VOLTAS
VWLM,2025-12-18 08:00:00+05:30,2025-12-18 12:00:00+05:30,2025-12-23 08:00:00+05:30,2563.7,2499.4325,2499.4325,2692.2349999999997,39,-2506.432499999997,SL,GLAXO
VOLATILITY_BREAKOUT,2025-12-18 08:00:00+05:30,2025-12-18 12:00:00+05:30,2025-12-18 12:00:00+05:30,1620.1,1583.7099999999998,1583.7099999999998,1692.88,61,-2219.7900000000063,SL,DEEPAKNTR
VWLM,2025-12-18 08:00:00+05:30,2025-12-18 12:00:00+05:30,2025-12-26 08:00:00+05:30,900.75,875.4825,875.4825,951.285,111,-2804.6925000000047,SL,NAM-INDIA
VOLATILITY_BREAKOUT,2025-12-18 08:00:00+05:30,2025-12-18 12:00:00+05:30,2025-12-23 08:00:00+05:30,1212.0,1221.4,1186.605,1262.79,82,770.8000000000075,BREAKOUT_FADE,AUROPHARMA
VOLATILITY_BREAKOUT,2025-12-18 08:00:00+05:30,2025-12-18 12:00:00+05:30,2025-12-19 08:00:00+05:30,900.75,880.0,875.4825,951.285,111,-2303.25,BREAKOUT_FADE,NAM-INDIA
VWLM,2025-12-18 12:00:00+05:30,2025-12-19 08:00:00+05:30,2025-12-22 08:00:00+05:30,2913.7,2850.8949999999995,2850.8949999999995,3039.31,34,-2135.37000000001,SL,MPHASIS
VWLM,2025-12-18 12:00:00+05:30,2025-12-19 08:00:00+05:30,2025-12-26 08:00:00+05:30,530.2,518.62,518.62,553.3600000000001,188,-2177.0400000000077,SL,INDGN
VWLM,2025-12-18 12:00:00+05:30,2025-12-19 08:00:00+05:30,2025-12-24 08:00:00+05:30,287.45,301.745,280.3025,301.745,347,4960.365000000005,TARGET,MANAPPURAM
VWLM,2025-12-18 12:00:00+05:30,2025-12-19 08:00:00+05:30,2025-12-29 08:00:00+05:30,3299.0,3251.42,3251.42,3394.1600000000003,30,-1427.3999999999978,SL,TCS
VOLATILITY_BREAKOUT,2025-12-18 12:00:00+05:30,2025-12-19 08:00:00+05:30,2025-12-24 08:00:00+05:30,287.45,301.745,280.3025,301.745,347,4960.365000000005,TARGET,MANAPPURAM
VOLATILITY_BREAKOUT,2025-12-18 12:00:00+05:30,2025-12-19 08:00:00+05:30,2025-12-24 08:00:00+05:30,172.08,175.7,168.49875,179.2425,581,2103.219999999986,BREAKOUT_FADE,ASHOKLEY
VWLM,2025-12-18 12:00:00+05:30,2025-12-19 08:00:00+05:30,2026-01-05 08:00:00+05:30,1611.0,1585.7325,1585.7325,1661.535,62,-1566.5849999999955,SL,TECHM
VOLATILITY_BREAKOUT,2025-12-18 12:00:00+05:30,2025-12-19 08:00:00+05:30,2025-12-23 08:00:00+05:30,1650.0,1668.7,1623.6975,1702.605,60,1122.0000000000027,BREAKOUT_FADE,INFY
VOLATILITY_BREAKOUT,2025-12-18 12:00:00+05:30,2025-12-19 08:00:00+05:30,2025-12-23 08:00:00+05:30,265.4,265.85,260.95624999999995,274.2875,376,169.2000000000171,BREAKOUT_FADE,FEDERALBNK
VOLATILITY_BREAKOUT,2025-12-18 12:00:00+05:30,2025-12-19 08:00:00+05:30,2025-12-19 08:00:00+05:30,1857.8,1819.025,1819.025,1935.35,53,-2055.0749999999925,SL,BLUESTARCO
VOLATILITY_BREAKOUT,2025-12-18 12:00:00+05:30,2025-12-19 08:00:00+05:30,2025-12-19 08:00:00+05:30,795.0,775.2,775.2,834.5999999999999,125,-2474.9999999999945,SL,ABSLAMC
VWLM,2025-12-18 12:00:00+05:30,2025-12-19 08:00:00+05:30,2025-12-30 08:00:00+05:30,1214.0,1188.8,1188.8,1264.4,82,-2066.4000000000037,SL,AUROPHARMA
VOLATILITY_BREAKOUT,2025-12-18 12:00:00+05:30,2025-12-19 08:00:00+05:30,2025-12-26 08:00:00+05:30,1611.0,1612.9,1585.7325,1661.535,62,117.80000000000564,BREAKOUT_FADE,TECHM
VWLM,2025-12-18 12:00:00+05:30,2025-12-19 08:00:00+05:30,2025-12-19 08:00:00+05:30,795.0,775.2,775.2,834.5999999999999,125,-2474.9999999999945,SL,ABSLAMC
VWLM,2025-12-18 12:00:00+05:30,2025-12-19 08:00:00+05:30,2025-12-24 08:00:00+05:30,1277.0,1258.58,1258.58,1313.8400000000001,78,-1436.7600000000057,SL,DRREDDY
VOLATILITY_BREAKOUT,2025-12-19 08:00:00+05:30,2025-12-19 12:00:00+05:30,2025-12-23 08:00:00+05:30,1481.0,1519.2,1437.2975,1568.405,67,2559.4000000000033,BREAKOUT_FADE,RRKABEL
VWLM,2025-12-19 08:00:00+05:30,2025-12-19 12:00:00+05:30,2025-12-29 12:00:00+05:30,1481.0,1437.2975,1437.2975,1568.405,67,-2928.0675000000065,SL,RRKABEL
VOLATILITY_BREAKOUT,2025-12-19 08:00:00+05:30,2025-12-19 12:00:00+05:30,2025-12-24 08:00:00+05:30,1429.6,1423.3,1380.4599999999998,1527.8799999999999,69,-434.69999999999686,BREAKOUT_FADE,WOCKPHARMA
VOLATILITY_BREAKOUT,2025-12-19 08:00:00+05:30,2025-12-19 12:00:00+05:30,2025-12-22 08:00:00+05:30,5082.7,5070.0,4980.7225,5286.655,19,-241.29999999999654,BREAKOUT_FADE,PFIZER
VOLATILITY_BREAKOUT,2025-12-19 08:00:00+05:30,2025-12-19 12:00:00+05:30,2025-12-22 12:00:00+05:30,782.7,784.0,763.47,821.1600000000001,127,165.09999999999422,BREAKOUT_FADE,FINCABLES
VOLATILITY_BREAKOUT,2025-12-19 08:00:00+05:30,2025-12-19 12:00:00+05:30,2025-12-24 08:00:00+05:30,1030.4,1078.5800000000002,1006.3100000000001,1078.5800000000002,97,4673.460000000006,TARGET,LAURUSLABS
VWLM,2025-12-19 08:00:00+05:30,2025-12-19 12:00:00+05:30,2025-12-29 12:00:00+05:30,5082.7,4980.7225,4980.7225,5286.655,19,-1937.5724999999993,SL,PFIZER
VWLM,2025-12-19 08:00:00+05:30,2025-12-19 12:00:00+05:30,2026-01-01 08:00:00+05:30,173.31,180.7875,169.57125,180.7875,577,4314.517499999995,TARGET,ASHOKLEY
VWLM,2025-12-19 08:00:00+05:30,2025-12-19 12:00:00+05:30,2026-01-01 08:00:00+05:30,1687.6,1631.62,1631.62,1799.56,59,-3302.820000000001,SL,TBOTEK
VOLATILITY_BREAKOUT,2025-12-19 08:00:00+05:30,2025-12-19 12:00:00+05:30,2025-12-22 08:00:00+05:30,137.37,135.66,133.554,145.002,727,-1243.1700000000058,BREAKOUT_FADE,VMM
VOLATILITY_BREAKOUT,2025-12-19 08:00:00+05:30,2025-12-19 12:00:00+05:30,2025-12-23 08:00:00+05:30,3297.6,3300.6,3250.9575,3390.885,30,90.0,BREAKOUT_FADE,TCS
VOLATILITY_BREAKOUT,2025-12-19 08:00:00+05:30,2025-12-19 12:00:00+05:30,2025-12-22 08:00:00+05:30,1954.1,2035.145,1913.5774999999999,2035.145,51,4133.295000000004,TARGET,GLENMARK
